id,xpoints,ypoints,annotationtypeid,annotation,assetcomponentid,assetcomponenttypeid,component_name,component_type_name,filename,label
168373,"1781.15478515625,2015.662109375,2026.8315115466617,1792.3241873279117","764.7799682617188,743.9768676757812,869.8863014921071,890.6894020780446",3448,ok,144803,1068,AI-Yoke Plate_1728361608429,AI-Yoke Plate,PM-BB-TOWER-0005-C1-M-I(6).JPG,0
298844,"1454.12841796875,2519.48779296875,2513.3660024265887,1448.0066274265887","1770.8812255859375,1754.541259765625,1355.4029128683278,1371.7428786886403",3448,ok,275272,1068,AI-Yoke Plate_1731577486120,AI-Yoke Plate,PM-BB-TOWER-0019-C2-T-I(3).JPG,0
293193,"2000.0001220703125,2858.823486328125,2841.0388121055653,1982.215447847753","2364.70556640625,2278.431396484375,2101.3923851339446,2187.6665550558196",3755,tilted,269621,1101,AI-Grading Ring-Twrside_1730367097721,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C2-B-I(2).JPG,12
266452,"1733.171142578125,2059.751220703125,2056.836573401586,1730.256495276586","2773.99853515625,2772.247314453125,2228.703178785436,2230.454399488561",3684,ok,242880,1183,Ai-Suspension clamp_1729945349386,Ai-Suspension clamp,PM-BB-TOWER-0010-C2-B-I(8).JPG,0
168531,"576.4705200195312,1250.9803466796875,1319.4838695685582,644.974042908402","2156.862548828125,2011.7645263671875,2330.2133829794248,2475.3114054403623",3371,wrongly placed,144961,1045,AI-VD for EW_1728387083329,AI-VD for EW,PM-BB-TOWER-0005-C2-0-EP(3).JPG,6
123864,"945.3125610351562,1134.1146240234375,1141.0157208211394,952.2136578328583","465.2778015136719,460.9374694824219,761.1313954094944,765.4717274407444",3277,missing,100316,1028,AI-Phase Plate-R_1719382815806,AI-Phase Plate-R,PM-BB-TOWER-0002-C2-0-TB(9).JPG,5
168310,"1435.2939453125,2450.980224609375,2450.980224609375,1435.2939453125","1300,1300,2111.7645263671875,2111.7645263671875",3703,bent,144740,1039,AI-Arcing Horn_1728356468645,AI-Arcing Horn,PM-BB-TOWER-0005-C1-B-I(2).JPG,7
293375,"1458.82373046875,1941.1766357421875,1955.6928753197246,1473.3399700462871","450.9803771972656,509.80389404296875,390.7707129389433,331.94719609324017",3755,tilted,269803,1101,AI-Grading Ring-Twrside_1730394368947,AI-Grading Ring-Twrside,PM-BB-TOWER-0013-C1-B-I(13).JPG,12
298885,"925.4901733398438,1868.62744140625,1850.0575930270545,906.9203249606484","2427.45068359375,2321.568359375,2156.1591071887856,2262.0414314075356",3758,tilted,275313,1036,AI-Grading Ring _1731578447145,AI-Grading Ring ,PM-BB-TOWER-0019-C2-T-I(2).JPG,12
166500,"1739.478759765625,2049.936279296875,2035.3531079059455,1724.8955883746955","1415.364013671875,1445.320556640625,1596.4546585178007,1566.4981155490507",3668,ok,142930,1169,Ai-opgw shunt_1727850120560,Ai-opgw shunt,PM-BB-TOWER-AP1-C2-0-EP(4).JPG,0
167303,"411.7646789550781,1101.960693359375,1101.960693359375,411.7646789550781","2560.7841796875,2560.7841796875,2811.764404296875,2811.764404296875",3645,bush found,143733,1019,AI-Chimney  Normal_1728120761728,AI-Chimney  Normal,PM-BB-TOWER-0004-C2-0-TB(6).JPG,3
298832,"1325.4903564453125,1921.568603515625,1909.1761281504798,1313.0978810801673","313.72552490234375,203.9215545654297,136.64816754807157,246.45213788498563",3755,tilted,275260,1101,AI-Grading Ring-Twrside_1731577329364,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C2-T-I(10).JPG,12
296452,"1203.921630859375,1925.490234375,1964.9250329475951,1243.3564294319701","215.68626403808594,388.2352600097656,223.3260852231579,50.7770892514782",3755,tilted,272880,1101,AI-Grading Ring-Twrside_1731232990853,AI-Grading Ring-Twrside,PM-BB-TOWER-0017-C1-M-I(1).JPG,12
123866,"1370.6600341796875,1526.9100341796875,1455.8060733570771,1299.5560733570771","452.2569580078125,491.3194580078125,775.7353012982536,736.6728012982536",3272,missing,100318,1027,AI-Phase Plate-B_1719382875121,AI-Phase Plate-B,PM-BB-TOWER-0002-C2-0-TB(9).JPG,5
168443,"1851.8519287109375,2596.949951171875,2577.1237342168924,1832.025711755955","647.1823120117188,734.3283081054688,903.8424075271693,816.6964114334193",3324,loose,144873,1036,AI-Grading Ring _1728378339468,AI-Grading Ring ,PM-BB-TOWER-0005-C1-T-I(14).JPG,4
293780,"1711.02734375,2019.002197265625,2031.0904824764484,1723.1156289608234","214.213623046875,262.14996337890625,184.48679924764738,136.55045891561613",3755,tilted,270208,1101,AI-Grading Ring-Twrside_1730518063616,AI-Grading Ring-Twrside,PM-BB-TOWER-0014-C1-B-I(7).JPG,12
292280,"1991.285400390625,2827.88671875,2808.9937068979048,1972.3923885385295","2477.3037109375,2385.800537109375,2213.0642487164564,2304.5674225445814",3755,tilted,268708,1101,AI-Grading Ring-Twrside_1730200896142,AI-Grading Ring-Twrside,PM-BB-TOWER-0011-C1-T-I(3).JPG,12
293227,"2328.301025390625,1297.46875,1352.480080036891,2383.312355427516","1356.8626708984375,1655.3197021484375,1845.321774730512,1546.864743480512",3540,ok,269655,1090,AI-Armour Rod for Sus. Fitting_1730374409565,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0012-C2-M-I(11).JPG,0
298608,"2512.883056640625,3263.2294921875,3268.2506471896922,2517.9042116428172","1517.849853515625,1566.0050048828125,1487.766111405043,1439.6109600378554",3540,ok,275036,1090,AI-Armour Rod for Sus. Fitting_1731572917301,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0019-C2-B-I(12).JPG,0
292077,"1336.46240234375,1798.7528076171875,1776.3465649301381,1314.0561596567006","803.3651733398438,843.290283203125,1102.7307969029364,1062.8056870396551",3347,damaged ring,268505,1040,AI-CC Ring_1730179930849,AI-CC Ring,PM-BB-TOWER-0011-C1-B-I(13).JPG,10
296163,"1933.521728515625,2224.20458984375,2221.234141980253,1930.5512806521278","182.2651824951172,170.00750732421875,99.56525197408754,111.82292714498598",3755,tilted,272591,1101,AI-Grading Ring-Twrside_1731214185859,AI-Grading Ring-Twrside,PM-BB-TOWER-0016-C1-M-I(10).JPG,12
297307,"2956.65283203125,3963.18896484375,3974.9440684803503,2968.4079356678503","1984.087890625,2085.39501953125,1968.6022855653791,1867.2951566591291",3428,ok,273735,1062,AI-Jumper Cone_1731413802836,AI-Jumper Cone,PM-BB-TOWER-0018-C1-T-I-BHOPAL(3).JPG,0
293526,"541.7574462890625,1340.595458984375,1262.7988339005694,463.96082120525705","2432.75244140625,2200.363037109375,1932.9373273857188,2165.326731682594",3368,ok,269954,1045,AI-VD for EW_1730432397478,AI-VD for EW,PM-BB-TOWER-0013-C1-0-EP(1).JPG,0
169181,"2500.762939453125,3366.77587890625,3324.283611306753,2458.270671853628","1856.1002197265625,1954.139404296875,2329.4878298182807,2231.448645247968",3368,ok,145610,1045,AI-VD for EW_1728529691605,AI-VD for EW,PM-BB-TOWER-0006-C1-0-EP(1).JPG,0
293613,"2335.511962890625,2366.012939453125,2027.9175049720016,1997.4165284095016","1866.666748046875,2964.7060546875,2974.0975590358703,1876.0582523952453",3331,ok,270041,1037,AI-Insulator Long Rod_1730439999617,AI-Insulator Long Rod,PM-BB-TOWER-0013-C2-B-I(8).JPG,0
243134,"2869.130126953125,3218.14990234375,3189.896341640164,2840.876566249539","1491.656494140625,1589.69580078125,1690.2784318569454,1592.2391252163204",3368,ok,219563,1045,AI-VD for EW_1729576847528,AI-VD for EW,PM-BB-TOWER-0007-C1-0-EP(3).JPG,0
265657,"1925.3475341796875,2163.63720703125,2140.7338564062275,1902.4441835546647","2962.4815673828125,2960.5902099609375,75.02671756146674,76.91807498334174",3331,ok,242085,1037,AI-Insulator Long Rod_1729847124969,AI-Insulator Long Rod,PM-BB-TOWER-0009-C1-M-I(16).JPG,0
167294,"784.313720703125,2486.2744140625,2583.4171236207217,881.4564302613466","1399.9998779296875,1211.7645263671875,2090.0962103050124,2278.3315618675124",3645,bush found,143724,1019,AI-Chimney  Normal_1728117960382,AI-Chimney  Normal,PM-BB-TOWER-0004-C2-0-TB(12).JPG,3
292402,"1066.6668701171875,1880.39208984375,1862.1716624308558,1048.4464427042933","2160.7841796875,2070.588134765625,1906.2081853686047,1996.4042302904797",3755,tilted,268830,1101,AI-Grading Ring-Twrside_1730214900943,AI-Grading Ring-Twrside,PM-BB-TOWER-0011-C2-B-I(7).JPG,12
243097,"1729.4112548828125,1870.587646484375,1789.3877463370093,1648.2113547354468","1694.117431640625,1725.4901123046875,2090.8879252605866,2059.515244596524",3340,ok,219526,1039,AI-Arcing Horn_1729574641598,AI-Arcing Horn,PM-BB-TOWER-0007-C1-M-I-BHOPAL(5).JPG,0
166722,"1463,2239,2239,1463","1913,1913,2311,2311",3659,loose,143152,1156,Ai-gring_1727968057420,Ai-gring,PM-BB-TOWER-0003-C1-B-I(4).JPG,4
294645,"760.7843017578125,1278.4315185546875,1263.4762911561572,745.8290743592821","1592.1568603515625,1529.41162109375,1406.0312350918002,1468.7764743496127",3368,ok,271073,1045,AI-VD for EW_1730868667523,AI-VD for EW,PM-BB-TOWER-0015-C1-0-EP(3).JPG,0
298852,"2009.68408203125,2931.252685546875,2952.826984503544,2031.2583809879186","2279.05126953125,2365.652587890625,2136.069517586552,2049.468199227177",3755,tilted,275280,1101,AI-Grading Ring-Twrside_1731577604572,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C2-T-I(3).JPG,12
295709,"1423.5296630859375,2096.078369140625,2073.184235541509,1400.635529486822","356.86273193359375,276.4705505371094,84.94172695176394,165.33390834824831",3755,tilted,272137,1101,AI-Grading Ring-Twrside_1731123287593,AI-Grading Ring-Twrside,DJI_20240112163831_0105_V.JPG,12
166423,"503.1077880859375,781.8245239257812,789.1339730144327,510.41723717458905","2429.017822265625,2407.129150390625,2500.203129589122,2522.091801464122",3645,bush found,142853,1019,AI-Chimney  Normal_1727836440099,AI-Chimney  Normal,PM-BB-TOWER-AP1-C1-0-TB(5).JPG,3
294096,"2025.9996337890625,2627.8515625,2647.4822274324747,2045.6302987215372","241.78663635253906,331.6559143066406,200.18992481107392,110.32064685697236",3755,tilted,270524,1101,AI-Grading Ring-Twrside_1730694055006,AI-Grading Ring-Twrside,PM-BB-TOWER-0014-C2-M-I(3).JPG,12
292226,"1237.255126953125,2535.2938232421875,2548.925625502897,1250.886929213835","1964.7056884765625,2005.8822021484375,1576.1564857955188,1534.9799721236438",3686,ok,268654,1185,AI-Bird Guard _1730197969186,AI-Bird Guard ,PM-BB-TOWER-0011-C1-M-I(12).JPG,0
293975,"1580.39208984375,2090.19580078125,2106.5847809603656,1596.7810700228658","117.64714050292969,196.07847595214844,89.55009841095539,11.118762961736635",3755,tilted,270403,1101,AI-Grading Ring-Twrside_1730686642028,AI-Grading Ring-Twrside,PM-BB-TOWER-0014-C1-T-I(10).JPG,12
266926,"2096.62158203125,2083.10791015625,2451.8835203316125,2465.3971922066125","13.513554573059082,916.2161865234375,921.7368446172833,19.034212666904878",3331,ok,243354,1037,AI-Insulator Long Rod_1730110563397,AI-Insulator Long Rod,PM-BB-TOWER-0009-C2-T-I(10).JPG,0
294955,"1948.8421630859375,1894.4130859375,1920.2297422256038,1974.6588193740413","1028.461669921875,1129.8057861328125,1143.6711868028935,1042.327070591956",3340,ok,271383,1039,AI-Arcing Horn_1730956890890,AI-Arcing Horn,PM-BB-TOWER-0014-C2-T-I(8).JPG,0
293444,"1933.333251953125,2564.70556640625,2589.47657093163,1958.1042564785046","258.8235168457031,352.9411315917969,186.76898091936513,92.65136617327138",3755,tilted,269872,1101,AI-Grading Ring-Twrside_1730397504785,AI-Grading Ring-Twrside,PM-BB-TOWER-0013-C1-M-I(4).JPG,12
296472,"1066.6675415039062,2080.392822265625,2035.0904163996195,1021.3651356379006","2400.000244140625,2625.489990234375,2829.1542140018023,2603.6644679080523",3755,tilted,272900,1101,AI-Grading Ring-Twrside_1731233559003,AI-Grading Ring-Twrside,PM-BB-TOWER-0017-C1-M-I(4).JPG,12
298711,"2015.42578125,2045.382080078125,1764.5218466595181,1734.5655478313931","1365.3594970703125,1711.2200927734375,1735.5464635301878,1389.6858678270628",3965,loose,275139,1069,AI-D-Shackle_1731574982143,AI-D-Shackle,PM-BB-TOWER-0019-C2-M-I(4).JPG,4
292704,"1166.1326904296875,2103.32177734375,2103.32177734375,1166.1326904296875","2586.643310546875,2586.643310546875,2358.64990234375,2358.64990234375",3755,tilted,269132,1101,AI-Grading Ring-Twrside_1730273328250,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C1-M-I(2).JPG,12
292368,"1231.3350830078125,1854.864501953125,1809.2999500699782,1185.7705311246657","354.92803955078125,162.77117919921875,14.918854238128603,207.0757145896911",3755,tilted,268796,1101,AI-Grading Ring-Twrside_1730213670384,AI-Grading Ring-Twrside,PM-BB-TOWER-0011-C2-B-I(2).JPG,12
292217,"1400.8643798828125,1885.3353271484375,1887.0626331720016,1402.5916859063766","58.58120346069336,73.1736831665039,15.827049672783247,1.2345699669726997",3563,ok,268645,1101,AI-Grading Ring-Twrside_1730197653671,AI-Grading Ring-Twrside,PM-BB-TOWER-0011-C1-M-I(5).JPG,0
293624,"1988.0308837890625,2282.189208984375,2283.0204012684367,1988.862076073124","229.019775390625,232.18655395507812,154.97808319576998,151.81130463131686",3755,tilted,270052,1101,AI-Grading Ring-Twrside_1730441106179,AI-Grading Ring-Twrside,PM-BB-TOWER-0013-C2-B-I(11).JPG,12
292339,"1926.6297607421875,2297.353759765625,2295.337766242114,1924.6137672186765","2536.592529296875,2557.7041015625,2593.1054052474124,2571.9938329817874",3540,ok,268767,1090,AI-Armour Rod for Sus. Fitting_1730203665067,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0011-C2-B-I(11).JPG,0
166478,"2352.94091796875,3320.26123046875,3331.0717860934774,2363.7514735934774","861.65576171875,835.511962890625,1235.5024200524977,1261.6462188806227",3340,ok,142908,1039,AI-Arcing Horn_1727846731205,AI-Arcing Horn,PM-BB-TOWER-AP1-C1-B-I(4).JPG,0
296344,"1006.535888671875,1938.997802734375,1925.7592705511117,993.2973564886117","2337.378173828125,2280.733154296875,2062.8070742789573,2119.4520938102073",3758,tilted,272772,1036,AI-Grading Ring _1731223660156,AI-Grading Ring ,PM-BB-TOWER-0016-C2-M-I(2).JPG,12
294782,"2105.6103515625,2286.320068359375,2267.542035952399,2086.832319155524","2374.1982421875,2509.09423828125,2534.2497137329365,2399.3537176391865",3540,ok,271210,1090,AI-Armour Rod for Sus. Fitting_1730882686127,AI-Armour Rod for Sus. Fitting,PM-BB-TOWER-0013-C1-T-I(11).JPG,0
293949,"2202.253662109375,2328.9248046875,2322.06743410252,2195.396291524395","852.7056274414062,831.4248657226562,790.607202400215,811.887964118965",3755,tilted,270377,1101,AI-Grading Ring-Twrside_1730685955818,AI-Grading Ring-Twrside,PM-BB-TOWER-0014-C1-T-I(8).JPG,12
294919,"1329.41162109375,1992.15673828125,1980.4878874337066,1317.7427702462066","325.490234375,270.58819580078125,129.7286917963142,184.63073037053294",3755,tilted,271347,1101,AI-Grading Ring-Twrside_1730955591799,AI-Grading Ring-Twrside,PM-BB-TOWER-0014-C2-T-I(2).JPG,12
296344,"1006.535888671875,1938.997802734375,1925.7592705511117,993.2973564886117","2337.378173828125,2280.733154296875,2062.8070742789573,2119.4520938102073",3758,tilted,272772,1036,AI-Grading Ring _1731223660156,AI-Grading Ring ,PM-BB-TOWER-0016-C2-M-I(2).JPG,12
298392,"1776.04638671875,1898.076171875,1898.4049578525878,1776.3751726963378","1106.01611328125,1107.1104736328125,1070.448251586712,1069.3538912351496",3755,tilted,274820,1101,AI-Grading Ring-Twrside_1731563721469,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C1-M-I(3).JPG,12
295194,"2928.02294921875,2959.795166015625,2628.654453932892,2596.882237136017","651.2891235351562,1475.0908203125,1487.862188149835,664.0604913724912",3563,ok,271622,1101,AI-Grading Ring-Twrside_1730978356708,AI-Grading Ring-Twrside,DJI_20240112162701_0043_V.JPG,0
292369,"1866.6668701171875,2556.86279296875,2573.8742413602386,1883.678318508676","145.09796142578125,235.29409790039062,105.11964940934689,14.923512934737516",3755,tilted,268797,1101,AI-Grading Ring-Twrside_1730213710737,AI-Grading Ring-Twrside,PM-BB-TOWER-0011-C2-B-I(2).JPG,12
296436,"1117.64697265625,1994.117431640625,2018.0431146439755,1141.5726556596005","2552.94091796875,2641.17626953125,2403.5146748062903,2315.2793232437903",3755,tilted,272864,1101,AI-Grading Ring-Twrside_1731232596917,AI-Grading Ring-Twrside,PM-BB-TOWER-0017-C1-B-I(12).JPG,12
293010,"1196.078369140625,2066.666748046875,2086.260040604979,1215.6716616987292","2423.529052734375,2545.097900390625,2404.784875018958,2283.216027362708",3755,tilted,269438,1101,AI-Grading Ring-Twrside_1730350384809,AI-Grading Ring-Twrside,PM-BB-TOWER-0012-C1-M-I(10).JPG,12
166407,"382.92559814453125,582.6350708007812,586.2061755405034,386.49670288425335","2532.88623046875,2529.255126953125,2725.6646871050843,2729.2957906207093",3645,bush found,142837,1019,AI-Chimney  Normal_1727835631139,AI-Chimney  Normal,PM-BB-TOWER-AP1-C1-0-TB(10).JPG,3
298885,"925.4901733398438,1868.62744140625,1850.0575930270545,906.9203249606484","2427.45068359375,2321.568359375,2156.1591071887856,2262.0414314075356",3758,tilted,275313,1036,AI-Grading Ring _1731578447145,AI-Grading Ring ,PM-BB-TOWER-0019-C2-T-I(2).JPG,12
166748,"1690.6318359375,2108.932373046875,2263.4497834687068,1845.1492463593318","1345.097900390625,1257.951904296875,1999.6350414391623,2086.7810375329123",3675,ok,143178,1177,Ai-link plate_1728014199285,Ai-link plate,DJI_20240111152539_0161_V.JPG(1).JPG,0
295573,"1835.1568603515625,1977.4337158203125,1966.4830455876318,1824.2061901188818","755.134521484375,724.7334594726562,673.4843641160368,703.8854261277555",3755,tilted,272001,1101,AI-Grading Ring-Twrside_1731075227954,AI-Grading Ring-Twrside,DJI_20240112164700_0162_V.JPG,12
293545,"1191.907958984375,2322.838623046875,2331.8744784792357,1200.943814416736","2032.89208984375,2002.633056640625,2340.3479438247023,2370.6069770278273",3645,bush found,269973,1019,AI-Chimney  Normal_1730433666401,AI-Chimney  Normal,PM-BB-TOWER-0013-C1-0-TB(9).JPG,3
263492,"889.1412963867188,1082.04248046875,1084.9202881522697,892.0191040702383","2574.619873046875,2565.1640625,2623.8721454252395,2633.3279559721145",3425,ok,239920,1061,AI-Step Bolts_1729663853574,AI-Step Bolts,PM-BB-TOWER-0007-C1-0-EP(3).JPG,0
298862,"1549.0196533203125,2058.8232421875,2048.742510986918,1538.9389221197307","282.3529052734375,243.1372833251953,112.08764827809853,151.30327022634071",3755,tilted,275290,1101,AI-Grading Ring-Twrside_1731577805376,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C2-T-I(14).JPG,12
293095,"2106.396240234375,2107.531005859375,2071.742394073107,2070.607628448107","1114.094970703125,2055.906982421875,2055.9501032208414,1114.1380915020914",3331,ok,269523,1037,AI-Insulator Long Rod_1730355137566,AI-Insulator Long Rod,PM-BB-TOWER-0012-C1-T-I(8).JPG,0
266550,"1098.0391845703125,1586.056640625,1567.2490269659736,1079.231570911286","2949.89111328125,2941.17626953125,1887.9796735122488,1896.6945172622488",3331,ok,242978,1037,AI-Insulator Long Rod_1729949418317,AI-Insulator Long Rod,PM-BB-TOWER-0010-C2-M-I(2).JPG,0
298391,"1910.6622314453125,2033.2393798828125,2031.2810618756316,1908.7039134381316","1111.48828125,1102.7327880859375,1075.316281379116,1084.0717745431784",3755,tilted,274819,1101,AI-Grading Ring-Twrside_1731563696385,AI-Grading Ring-Twrside,PM-BB-TOWER-0019-C1-M-I(3).JPG,12
264820,"2448.67626953125,2559.878173828125,2567.4649326871695,2456.2630283902945","2005.9644775390625,2033.1976318359375,2002.218406169678,1974.985251872803",3425,ok,241248,1061,AI-Step Bolts_1729747512009,AI-Step Bolts,PM-BB-TOWER-0008-C1-0-EP(1).JPG,0
166905,"1723.794921875,2239.408447265625,2252.2507251463944,1736.6371997557694","2601.451904296875,2565.1416015625,2747.5045033700044,2783.8148061043794",3645,bush found,143335,1019,AI-Chimney  Normal_1728033218281,AI-Chimney  Normal,PM-BB-TOWER-0004-C1-0-TB(9).JPG,3
295802,"1541.17626953125,2243.13720703125,2247.185129505066,1545.2241920050658","78.43142700195312,125.49024200439453,65.10870765212286,18.049892649681446",3563,ok,272230,1101,AI-Grading Ring-Twrside_1731126114693,AI-Grading Ring-Twrside,DJI_20240112163208_0066_V.JPG,0
295427,"207.84317016601562,2423.529052734375,2545.274218611111,329.58833604275134","1290.196044921875,1052.9410400390625,2189.8993328146516,2427.154337697464",3645,bush found,271855,1019,AI-Chimney  Normal_1731043396642,AI-Chimney  Normal,PM-BB-TOWER-0015-C2-0-TB(4).JPG,3
